Log file open, 05/09/23 13:31:46
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:139][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:140][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:141][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:142][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:143][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:144][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:145][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:146][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:147][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:148][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.36.36:149][411]LogImageWrapper: Warning: PNG Warning: png_do_rgb_to_gray found nongray pixel
[2023.05.09-17.38.08:889][466]LogViewport: Scene viewport resized to 1490x470, mode Windowed.
[2023.05.09-17.38.10:790][596]LogUObjectHash: Compacting FUObjectHashTables data took   0.90ms
[2023.05.09-17.38.10:805][596]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_100 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1000 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1001 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1002 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1003 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1004 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1005 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1006 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:861][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1007 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:862][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1008 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:862][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1009 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:862][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_101 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:862][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1010 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:862][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1011 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:862][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1012 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:863][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1013 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:864][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1014 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:864][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1015 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:864][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1016 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
[2023.05.09-17.38.10:864][596]LogTexture: Display: Building textures: /Game/Levels/newLevel.newLevel:PersistentLevel.Landscape_0.Weightmap_1017 (BGRA8, 64x64 x1x1x1) (Required Memory Estimate: 0.187492 MB), EncodeSpeed: Fast
